"ppvtr.36","first","b.marr","income","momage","momed","momrace","missing_ppvtr.36","missing_b.marr","missing_income","missing_momed","missing_momrace","_mi","_mj"
118.881831745396,"1","1",29000,24,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,365,2
83,"0","1",14555.8827010117,22,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,366,2
109,"1","1",28010,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,367,2
109,"1","1",14700,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,368,2
84,"1","0",27711.684314882,23,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,369,2
105,"1","1",25000,19,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,370,2
56,"0","0",7392,27,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,371,2
96,"1","1",42961.4992129559,22,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,372,2
110,"1","1",20794.6571604475,19,"1","1",FALSE,FALSE,TRUE,FALSE,FALSE,373,2
77,"1","0",7332,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,374,2
68,"1","1",15000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,375,2
106,"1","1",47000,28,"3","2",FALSE,FALSE,FALSE,TRUE,FALSE,376,2
76,"1","1",21836,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,377,2
95,"1","1",60120.5018056487,27,"4","3",FALSE,FALSE,TRUE,FALSE,FALSE,378,2
95,"0","1",53000,27,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,379,2
97,"0","1",9594.16510792341,23,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,380,2
65.8294780902059,"0","1",11985.4252015215,18,"1","2",TRUE,FALSE,TRUE,FALSE,FALSE,381,2
96,"0","1",9148.46943300862,25,"3","1",FALSE,FALSE,TRUE,FALSE,FALSE,382,2
99,"0","1",9750.00000000001,22,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,383,2
83,"0","0",8298,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,384,2
78,"0","0",29000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,385,2
79,"0","1",6700,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,386,2
83,"1","1",4074.94780260407,19,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,387,2
125,"1","1",60140,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,388,2
80,"0","1",23539,24,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,389,2
80,"1","0",6567.02616054323,18,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,390,2
80,"1","0",30000,22,"4","1",FALSE,FALSE,FALSE,FALSE,TRUE,391,2
50,"0","1",9051,23,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,392,2
84,"0","1",33000,23,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,393,2
90,"1","0",1415,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,394,2
43.1068972760846,"0","1",2308.58256593694,23,"1","2",TRUE,FALSE,TRUE,TRUE,FALSE,395,2
113.193031063717,"0","1",63906,28,"4","2",TRUE,FALSE,FALSE,FALSE,TRUE,396,2
100,"0","1",39017,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,397,2
92,"0","1",52000,28,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,398,2
99,"0","0",4000,22,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,399,2
102,"1","1",42125,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,400,2
105,"1","1",21446,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,1,3
91,"1","1",12125,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,2,3
89,"0","1",13560,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,3,3
85,"0","1",24500,28,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,4,3
66,"0","0",3304,20,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,5,3
94.2127600562935,"0","0",5832,27,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,6,3
92,"1","0",17022,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,7,3
94,"1","1",13000,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,8,3
124,"1","1",30100,25,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,9,3
91.3681835464628,"1","1",34424,26,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,10,3
83,"0","0",17500,23,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,11,3
69,"1","0",25000,20,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,12,3
82.0772192188891,"0","1",22153,27,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,13,3
87,"0","1",5729.04262521447,21,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,14,3
41,"0","1",46000,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,15,3
32.3303380933002,"0","1",18249.999890778,27,"3","2",TRUE,FALSE,TRUE,FALSE,TRUE,16,3
73.9590896475537,"1","1",2441,23,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,17,3
97,"1","1",25600,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,18,3
76,"0","0",0,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,19,3
115,"1","1",39700,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,20,3
106,"0","1",23174.9524062331,28,"2","3",FALSE,FALSE,TRUE,TRUE,FALSE,21,3
57,"0","1",5016,25,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,22,3
92,"0","0",18000,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,23,3
102.368868279538,"0","1",44800,27,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,24,3
78.7210741249372,"0","1",18650,29,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,25,3
75,"1","1",14040,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,26,3
69,"1","0",5200,25,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,27,3
104,"1","1",21600,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,28,3
52,"0","1",18493.0411139176,22,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,29,3
83,"0","1",24640,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,30,3
120,"0","1",50760.1245296955,28,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,31,3
70,"0","0",6383.99999999999,24,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,32,3
82,"0","1",10200,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,33,3
66,"0","1",14609.3110490702,28,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,34,3
44,"0","1",2418.75755686857,25,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,35,3
55,"0","1",32000,25,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,36,3
66.5646032183359,"0","0",6096,26,"2","1",TRUE,FALSE,FALSE,TRUE,FALSE,37,3
106,"1","1",37000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,38,3
74,"0","1",17528,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,39,3
88,"1","0",4410,19,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,40,3
61.8204018014338,"1","0",0,23,"1","1",TRUE,FALSE,FALSE,FALSE,FALSE,41,3
72,"1","1",94000.0000000001,28,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,42,3
74,"0","1",6696,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,43,3
50,"0","1",24721.5351576574,24,"3","2",FALSE,FALSE,TRUE,FALSE,FALSE,44,3
99,"1","1",28350,24,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,45,3
107,"0","1",31000,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,46,3
90,"0","1",23000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,47,3
104.176350496526,"1","0",3.55618210400374,23,"3","3",TRUE,TRUE,TRUE,FALSE,FALSE,48,3
132,"0","1",23490,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,49,3
87,"0","0",1343,19,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,50,3
95.4077418103239,"1","1",12719.2733721602,26,"3","3",TRUE,FALSE,TRUE,TRUE,FALSE,51,3
122.298530542906,"0","1",57720,23,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,52,3
53.9594022252959,"0","0",10333.3987998809,23,"2","2",TRUE,FALSE,TRUE,FALSE,TRUE,53,3
92.4234874803387,"0","1",12810,28,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,54,3
85,"1","0",15000,20,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,55,3
78,"0","1",13000,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,56,3
95,"0","1",99000,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,57,3
103,"0","1",15960,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,58,3
70,"1","0",4820,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,59,3
45.1835174728714,"1","1",37730.1427387248,26,"2","2",TRUE,FALSE,TRUE,FALSE,TRUE,60,3
54,"0","0",7164,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,61,3
86.9489314519776,"0","0",4691.01245335358,23,"1","1",TRUE,FALSE,TRUE,FALSE,FALSE,62,3
84,"0","1",19315,29,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,63,3
87,"0","1",65750,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,64,3
92,"0","1",11750,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,65,3
59,"1","0",7588.23343399742,23,"1","1",FALSE,FALSE,TRUE,FALSE,TRUE,66,3
79,"0","1",28500,25,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,67,3
53,"0","0",-165.889632354296,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,68,3
87,"1","0",5.6843418860808e-14,26,"1","3",FALSE,TRUE,TRUE,FALSE,FALSE,69,3
93,"1","0",25000,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,70,3
77.3782221028914,"0","1",27000,28,"3","2",TRUE,FALSE,FALSE,FALSE,FALSE,71,3
96,"1","1",42544.7814077776,19,"2","3",FALSE,FALSE,TRUE,FALSE,TRUE,72,3
124,"1","1",60500,31,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,73,3
58,"1","0",1968.72096104556,19,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,74,3
116,"0","1",32050,26,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,75,3
88.1241510411288,"0","1",9000,21,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,76,3
103.116127040524,"0","1",72799.9999999999,24,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,77,3
106,"0","1",21300,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,78,3
109.415146058962,"0","1",34000,26,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,79,3
86.1973544955201,"0","1",19000,24,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,80,3
57.4351360727921,"0","1",13418,27,"2","1",TRUE,FALSE,FALSE,FALSE,TRUE,81,3
89,"1","1",14500,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,82,3
83,"0","1",7666.53034722604,18,"1","3",FALSE,FALSE,TRUE,FALSE,FALSE,83,3
83,"1","1",38047,23,"3","2",FALSE,FALSE,FALSE,TRUE,FALSE,84,3
78,"0","0",1000,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,85,3
106,"1","1",30211.2847766482,22,"4","3",FALSE,FALSE,TRUE,FALSE,TRUE,86,3
98,"1","1",29674,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,87,3
70,"0","1",7293.71245178052,24,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,88,3
104,"0","1",47776,27,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,89,3
90,"0","1",46907.1837876084,29,"3","2",FALSE,FALSE,TRUE,FALSE,TRUE,90,3
99.2107500566693,"0","1",18108.8420564056,29,"2","3",TRUE,FALSE,TRUE,FALSE,FALSE,91,3
72,"1","0",12357.6334830127,22,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,92,3
81,"0","1",43020,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,93,3
80,"0","1",9400,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,94,3
88,"1","0",3420,21,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,95,3
86,"1","1",28506,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,96,3
79,"0","1",12056,18,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,97,3
101.114682866224,"0","1",24700,27,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,98,3
104,"0","1",12000,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,99,3
66,"1","1",17450.4722481237,22,"2","1",FALSE,FALSE,TRUE,TRUE,TRUE,100,3
88,"1","1",40200,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,101,3
46,"0","1",13000,28,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,102,3
72,"0","0",2532,23,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,103,3
86,"0","1",17501,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,104,3
72,"0","1",20180,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,105,3
87,"1","0",16000,21,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,106,3
82,"1","1",44589.7645380493,22,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,107,3
92,"1","1",25000,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,108,3
122,"0","1",39350,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,109,3
122,"1","1",42043,22,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,110,3
91,"1","0",26570.706450744,25,"2","1",FALSE,FALSE,TRUE,FALSE,TRUE,111,3
52,"1","0",410,19,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,112,3
99,"1","1",7582.43826993024,17,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,113,3
102,"1","1",32328,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,114,3
99.0598813667524,"1","1",21600,22,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,115,3
91,"0","0",26464,19,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,116,3
86,"0","0",4716,28,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,117,3
75,"0","1",10400,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,118,3
99,"0","1",33054,26,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,119,3
105,"0","1",25312.944137817,20,"1","3",FALSE,FALSE,TRUE,FALSE,TRUE,120,3
69.3659606467126,"1","0",74000.0000000001,28,"3","1",TRUE,FALSE,FALSE,FALSE,TRUE,121,3
70,"0","0",11441.7237346046,23,"3","1",FALSE,FALSE,TRUE,FALSE,TRUE,122,3
84,"0","1",14588,23,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,123,3
83,"0","1",17000,26,"1","2",FALSE,FALSE,FALSE,FALSE,TRUE,124,3
108,"1","0",7800,26,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,125,3
87,"1","1",49000,32,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,126,3
87.2046786561554,"1","1",26800,30,"3","1",TRUE,FALSE,FALSE,TRUE,FALSE,127,3
91,"1","1",15418,21,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,128,3
104,"0","1",3634,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,129,3
94,"0","0",7022,23,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,130,3
58.3672609999163,"1","0",119.377554936473,25,"3","1",TRUE,TRUE,TRUE,TRUE,TRUE,131,3
63.6353906326809,"0","0",5952,23,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,132,3
89,"0","1",40568,25,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,133,3
99.9506674160159,"0","1",54296.2612263879,26,"2","1",TRUE,FALSE,TRUE,FALSE,FALSE,134,3
73,"0","0",5172,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,135,3
95,"0","0",16000,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,136,3
79.9020974244822,"1","0",12000,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,137,3
76.042717952587,"1","0",15000,20,"2","1",TRUE,FALSE,FALSE,FALSE,FALSE,138,3
90,"1","0",4024,22,"2","1",FALSE,FALSE,FALSE,TRUE,FALSE,139,3
62,"0","1",5625,24,"2","2",FALSE,FALSE,FALSE,FALSE,TRUE,140,3
63,"0","1",53000,28,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,141,3
131,"1","0",12000,24,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,142,3
62.1451784761617,"0","1",7879,24,"1","2",TRUE,FALSE,FALSE,FALSE,FALSE,143,3
106,"1","1",20480,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,144,3
114,"0","1",1057448,29,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,145,3
62,"0","1",12000,25,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,146,3
91,"0","0",27000,25,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,147,3
100,"1","1",24000,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,148,3
82,"0","0",5768,20,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,149,3
79,"0","1",14709,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,150,3
88,"1","1",9556.00000000001,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,151,3
103.984113313069,"1","1",23353,19,"2","3",TRUE,FALSE,FALSE,FALSE,FALSE,152,3
72,"0","0",6786,20,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,153,3
91,"1","1",34020,25,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,154,3
76,"0","1",23700,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,155,3
87,"1","0",5.6843418860808e-14,25,"3","2",FALSE,FALSE,TRUE,FALSE,TRUE,156,3
82,"0","0",5205,24,"1","1",FALSE,FALSE,FALSE,TRUE,FALSE,157,3
65,"0","1",23000,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,158,3
79.2887533517616,"0","0",11000,24,"1","2",TRUE,FALSE,FALSE,TRUE,FALSE,159,3
70.2577961440887,"1","1",8000,29,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,160,3
102,"0","1",20100,27,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,161,3
57,"0","1",6000,22,"1","2",FALSE,FALSE,FALSE,TRUE,FALSE,162,3
105,"0","1",47000,31,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,163,3
67,"0","0",4440,23,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,164,3
90,"1","1",23000,22,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,165,3
57.6533851181405,"0","0",3542,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,166,3
97,"0","1",19000,26,"2","3",FALSE,FALSE,FALSE,TRUE,FALSE,167,3
69,"1","1",12766,20,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,168,3
83,"0","0",4728,27,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,169,3
58,"1","1",10900.8396078035,27,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,170,3
110,"1","1",37150,26,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,171,3
109,"1","1",30000,22,"3","2",FALSE,FALSE,FALSE,FALSE,FALSE,172,3
88,"0","1",16100,26,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,173,3
94,"0","1",100001,28,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,174,3
70,"1","1",7500,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,175,3
98,"1","1",11005,24,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,176,3
113,"1","1",34100,30,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,177,3
106,"1","1",31540,23,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,178,3
117,"1","1",37386,27,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,179,3
80,"1","0",35000,20,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,180,3
78,"0","1",25102,21,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,181,3
77,"0","1",9000,24,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,182,3
85.8772672858512,"0","1",38050,28,"2","2",TRUE,FALSE,FALSE,FALSE,FALSE,183,3
127,"0","1",15532,21,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,184,3
96,"1","1",5000,17,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,185,3
87.5401673140904,"0","0",15000,25,"1","3",TRUE,FALSE,FALSE,FALSE,FALSE,186,3
41,"1","0",25000,16,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,187,3
88,"0","0",19672.7962613047,24,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,188,3
88,"0","1",31304,29,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,189,3
81.2190167658599,"0","0",17500,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,190,3
84,"0","0",-62.4228794937815,21,"2","1",FALSE,TRUE,TRUE,FALSE,FALSE,191,3
97,"0","0",11400,24,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,192,3
102,"0","1",27500,24,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,193,3
95.2489085440615,"0","1",11220,21,"1","3",TRUE,FALSE,FALSE,FALSE,TRUE,194,3
59,"1","0",4275.41407864093,18,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,195,3
77,"1","0",5546.36886022715,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,196,3
89,"1","0",-34.4256275756347,27,"4","3",FALSE,TRUE,TRUE,FALSE,TRUE,197,3
55,"0","0",4692,25,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,198,3
49.1939543961777,"0","0",6816,27,"1","2",TRUE,FALSE,FALSE,FALSE,TRUE,199,3
59,"0","0",6000,22,"2","1",FALSE,FALSE,FALSE,FALSE,FALSE,200,3
72,"0","0",12000,28,"3","1",FALSE,FALSE,FALSE,FALSE,TRUE,201,3
108,"0","1",46020,28,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,202,3
74,"0","1",16800,28,"3","1",FALSE,FALSE,FALSE,FALSE,FALSE,203,3
95,"0","0",5220,24,"2","1",FALSE,FALSE,FALSE,FALSE,TRUE,204,3
112,"1","1",100001,26,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,205,3
90,"1","0",20308.422255496,20,"1","2",FALSE,FALSE,TRUE,FALSE,FALSE,206,3
92,"0","1",39340.5293338807,26,"2","2",FALSE,FALSE,TRUE,FALSE,FALSE,207,3
98,"1","1",18585,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,208,3
78,"0","1",90524.9579247017,26,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,209,3
104,"0","1",8262,22,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,210,3
70,"0","1",15796,20,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,211,3
101,"1","1",18000,27,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,212,3
100,"0","1",10832,23,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,213,3
117.311255856606,"1","1",100001,23,"3","3",TRUE,FALSE,FALSE,TRUE,TRUE,214,3
110,"1","1",44600,24,"3","3",FALSE,FALSE,FALSE,FALSE,FALSE,215,3
58,"1","1",13000,23,"3","2",FALSE,FALSE,FALSE,FALSE,TRUE,216,3
52,"1","1",1446,18,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,217,3
54,"1","0",6970,21,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,218,3
88,"0","1",14072,24,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,219,3
84,"0","0",5635.02480472018,26,"4","1",FALSE,FALSE,TRUE,FALSE,TRUE,220,3
101,"0","0",5040,28,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,221,3
122,"1","1",18352,18,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,222,3
90,"1","1",19483.4518097833,20,"2","1",FALSE,FALSE,TRUE,FALSE,FALSE,223,3
64,"1","1",35000,23,"2","2",FALSE,FALSE,FALSE,FALSE,FALSE,224,3
88.649635413888,"1","1",29550,27,"3","3",TRUE,FALSE,FALSE,FALSE,FALSE,225,3
58,"0","1",21865,26,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,226,3
69,"1","1",8418.40979922155,19,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,227,3
63,"0","1",85575.3276335803,25,"4","2",FALSE,FALSE,TRUE,TRUE,FALSE,228,3
63,"0","1",27081,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,229,3
108,"1","1",34150,25,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,230,3
102,"1","1",26800,22,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,231,3
97.3123215331849,"1","0",-165.454464654496,24,"2","3",TRUE,TRUE,TRUE,FALSE,FALSE,232,3
94,"0","1",39217.9730750109,27,"2","3",FALSE,FALSE,TRUE,FALSE,FALSE,233,3
103,"0","1",53200,25,"3","3",FALSE,FALSE,FALSE,FALSE,TRUE,234,3
82,"0","1",8002.00000000001,21,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,235,3
75,"0","0",5328,27,"1","1",FALSE,FALSE,FALSE,FALSE,FALSE,236,3
91,"0","1",29948.7347270952,25,"2","2",FALSE,FALSE,TRUE,FALSE,TRUE,237,3
122.584552666621,"0","1",30000,29,"4","3",TRUE,FALSE,FALSE,FALSE,FALSE,238,3
97,"1","0",3650,19,"2","3",FALSE,FALSE,FALSE,FALSE,FALSE,239,3
81,"0","1",15000,21,"2","3",FALSE,FALSE,FALSE,FALSE,TRUE,240,3
88,"0","1",18150,23,"3","3",FALSE,FALSE,FALSE,TRUE,FALSE,241,3
64,"0","1",16745,24,"1","2",FALSE,FALSE,FALSE,FALSE,FALSE,242,3
87,"0","1",14000,26,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,243,3
65,"0","1",7712,22,"1","1",FALSE,FALSE,FALSE,TRUE,TRUE,244,3
81,"0","1",34000,30,"4","3",FALSE,FALSE,FALSE,FALSE,TRUE,245,3
73.8567076647887,"0","1",44000,28,"2","3",TRUE,FALSE,FALSE,TRUE,FALSE,246,3
90.1709706029202,"1","1",24043,22,"2","3",TRUE,FALSE,FALSE,FALSE,TRUE,247,3
85,"1","0",37960,19,"1","3",FALSE,FALSE,FALSE,FALSE,FALSE,248,3
109,"0","1",15300,21,"1","3",FALSE,FALSE,FALSE,FALSE,TRUE,249,3
80,"1","0",2520,19,"1","1",FALSE,FALSE,FALSE,FALSE,TRUE,250,3
105,"1","1",69000,30,"4","3",FALSE,FALSE,FALSE,FALSE,FALSE,251,3
97.8519032472092,"0","1",26088,24,"1","3",TRUE,FALSE,FALSE,TRUE,FALSE,252,3
